product_id,product_name,category,total_qty_sold,total_revenue,avg_inventory_level,last_inventory_level,last_sale_date,orders,days_since_last_sale,avg_daily_sales,stock_turnover_ratio,dio,sell_through_rate,movement_category,stock_status
137,Rice,Personal Care,167,41499.42,235.82857142857142,154,2024-08-25 03:00:00,35,22,0.2672,0.7081415071480495,882.5919589392643,0.5202492211838006,Moderate,Balanced
138,Rice,Personal Care,153,35807.59,244.28125,133,2024-08-10 13:00:00,32,37,0.2448,0.6263272355123449,997.8809232026143,0.534965034965035,Slow Moving,Balanced
139,Shampoo,Personal Care,187,36475.46,249.625,220,2024-08-24 09:00:00,40,23,0.2992,0.7491236855282924,834.3081550802139,0.4594594594594595,Moderate,Balanced
140,Rice,Personal Care,184,44480.94,273.23809523809524,80,2024-08-27 02:00:00,42,20,0.2944,0.6734053677239457,928.1185300207039,0.696969696969697,Moderate,Overstock
141,Biscuits,Household,184,39677.34,265.4848484848485,46,2024-09-15 04:00:00,33,1,0.2944,0.6930715671726971,901.7827733860344,0.8,Moderate,Balanced
142,Oil,Household,204,40327.75,267.8157894736842,161,2024-09-12 20:00:00,38,4,0.3264,0.761717598506436,820.514060887513,0.5589041095890411,Moderate,Balanced
143,Soap,Personal Care,158,45428.07,261.97222222222223,469,2024-08-29 07:00:00,36,18,0.2528,0.603117378856961,1036.2825246132209,0.25199362041467305,Slow Moving,Balanced
144,Biscuits,Food,215,38241.15,220.25,163,2024-07-12 20:00:00,40,66,0.344,0.9761634506242906,640.2616279069767,0.5687830687830688,Dead Stock,Understock
145,Soap,Household,133,34232.7,240.70967741935485,25,2024-07-16 17:00:00,31,62,0.2128,0.5525328330206378,1131.1544991511037,0.8417721518987342,Dead Stock,Balanced
146,Biscuits,Household,177,36210.11,240.02857142857144,386,2024-08-18 06:00:00,35,29,0.2832,0.7374122128318057,847.5585149313963,0.31438721136767317,Moderate,Balanced
147,Rice,Household,270,60258.51,241.75471698113208,77,2024-09-02 23:00:00,53,14,0.432,1.1168344649964879,559.6174004192873,0.7780979827089337,Fast Moving,Balanced
148,Shampoo,Personal Care,194,35978.44,238.10526315789474,138,2024-08-27 14:00:00,38,20,0.3104,0.8147656940760389,767.0916983179599,0.5843373493975904,Moderate,Balanced
149,Biscuits,Household,164,34370.99,268.2647058823529,261,2024-07-17 05:00:00,34,61,0.2624,0.6113364762635676,1022.3502510760402,0.38588235294117645,Dead Stock,Overstock
150,Biscuits,Food,167,34274.91,209.93939393939394,221,2024-09-09 08:00:00,33,7,0.2672,0.7954676674364897,785.7013246234802,0.43041237113402064,Moderate,Understock
151,Rice,Food,174,35768.31,256.88235294117646,151,2024-08-22 19:00:00,34,25,0.2784,0.6773528738264255,922.709601081812,0.5353846153846153,Moderate,Balanced
152,Soap,Food,165,33546.31,211.2058823529412,336,2024-08-29 20:00:00,34,18,0.264,0.7812282411920345,800.0222816399288,0.32934131736526945,Slow Moving,Understock
153,Soap,Personal Care,172,29846.75,291.28125,482,2024-09-13 10:00:00,32,3,0.2752,0.5904945821263813,1058.4347747093022,0.26299694189602446,Moderate,Overstock
154,Soap,Personal Care,159,36111.54,189.59375,10,2024-09-13 22:00:00,32,3,0.2544,0.8386352398219878,745.2584512578616,0.9408284023668639,Slow Moving,Understock
155,Soap,Personal Care,181,32577.87,241.42857142857142,118,2024-08-23 02:00:00,35,24,0.2896,0.7497041420118343,833.6621941594317,0.6053511705685619,Moderate,Balanced
156,Soap,Food,116,28454.22,284.03846153846155,127,2024-07-28 07:00:00,26,50,0.1856,0.4083953960731212,1530.3796419098144,0.4773662551440329,Slow Moving,Overstock
157,Biscuits,Food,272,55042.39,253.48076923076923,57,2024-08-26 16:00:00,52,21,0.4352,1.0730597071542372,582.4466204751131,0.8267477203647416,Fast Moving,Balanced
158,Shampoo,Personal Care,135,30210.19,287.9642857142857,385,2024-09-08 15:00:00,28,8,0.216,0.4688081359295547,1333.1679894179895,0.25961538461538464,Slow Moving,Overstock
159,Oil,Personal Care,127,31511.68,278.85185185185185,331,2024-08-28 17:00:00,27,19,0.2032,0.45543896931863465,1372.302420530767,0.27729257641921395,Slow Moving,Overstock
160,Soap,Food,153,34461.5,277.41379310344826,319,2024-09-01 03:00:00,29,15,0.2448,0.5515226848974518,1133.226279017354,0.3241525423728814,Slow Moving,Overstock
161,Shampoo,Household,248,41888.34,270.3478260869565,485,2024-09-11 19:00:00,46,5,0.3968,0.9173367642328724,681.3201262272089,0.3383356070941337,Fast Moving,Balanced
162,Rice,Personal Care,199,44923.99,264.4736842105263,218,2024-09-12 15:00:00,38,4,0.3184,0.7524378109452736,830.6334303094419,0.47721822541966424,Moderate,Balanced
163,Biscuits,Food,221,46836.61,227.82978723404256,448,2024-08-27 11:00:00,47,20,0.3536,0.9700224131490475,644.3150091460479,0.3303437967115097,Fast Moving,Understock
164,Biscuits,Personal Care,177,33357.97,237.53125,43,2024-08-13 01:00:00,32,34,0.2832,0.7451651098539666,838.7402895480226,0.8045454545454546,Moderate,Balanced
165,Biscuits,Food,189,34443.98,269.0810810810811,142,2024-09-14 16:00:00,37,2,0.3024,0.7023905182804339,889.8183898183898,0.5709969788519638,Moderate,Overstock
166,Rice,Personal Care,222,52213.42,229.06521739130434,162,2024-09-11 21:00:00,46,5,0.3552,0.9691563063490557,644.8908147277713,0.578125,Fast Moving,Understock
167,Oil,Personal Care,208,39412.24,222.77272727272728,312,2024-09-07 04:00:00,44,9,0.3328,0.9336870026525199,669.3892045454545,0.4,Moderate,Understock
168,Shampoo,Food,206,40504.2,261.95,376,2024-09-15 07:00:00,40,1,0.3296,0.7864096201565185,794.751213592233,0.3539518900343643,Moderate,Balanced
169,Shampoo,Personal Care,201,47393.02,271.1666666666667,116,2024-09-07 20:00:00,42,9,0.3216,0.7412415488629379,843.1799336650083,0.6340694006309149,Moderate,Overstock
170,Rice,Personal Care,169,32233.39,249.6451612903226,428,2024-08-26 14:00:00,31,21,0.2704,0.6769608476547357,923.2439396831456,0.2830820770519263,Moderate,Balanced
171,Rice,Personal Care,158,33848.11,212.91666666666666,57,2024-08-05 01:00:00,36,42,0.2528,0.7420743639921722,842.2336497890295,0.7348837209302326,Slow Moving,Balanced
172,Shampoo,Personal Care,191,41758.25,262.5945945945946,458,2024-09-04 23:00:00,37,12,0.3056,0.7273569370111157,859.2755058723645,0.2942989214175655,Moderate,Balanced
173,Soap,Household,212,47841.39,287.0681818181818,445,2024-09-11 13:00:00,44,5,0.3392,0.7385005146069195,846.3094982847342,0.3226788432267884,Fast Moving,Overstock
174,Oil,Food,184,35712.75,212.2,477,2024-08-14 10:00:00,35,33,0.2944,0.8671065032987748,720.7880434782608,0.2783661119515885,Moderate,Understock
175,Shampoo,Food,148,36204.24,248.93548387096774,18,2024-09-06 19:00:00,31,10,0.2368,0.5945315537125826,1051.2478204010463,0.891566265060241,Slow Moving,Balanced
176,Biscuits,Personal Care,144,32469.24,249.93939393939394,50,2024-09-15 10:00:00,33,1,0.2304,0.5761396702230844,1084.8063973063972,0.7422680412371134,Slow Moving,Balanced
177,Shampoo,Personal Care,189,34423.409999999996,224.75,17,2024-09-11 18:00:00,36,5,0.3024,0.8409343715239155,743.2208994708994,0.9174757281553398,Moderate,Understock
178,Soap,Personal Care,190,36653.28,274.6666666666667,34,2024-09-09 18:00:00,39,7,0.304,0.6917475728155339,903.5087719298247,0.8482142857142857,Moderate,Overstock
179,Rice,Household,210,35010.47,244.39473684210526,167,2024-08-10 11:00:00,38,37,0.336,0.8592656401421341,727.3652882205514,0.5570291777188329,Moderate,Balanced
180,Biscuits,Food,184,30599.260000000002,245.47222222222223,465,2024-08-02 16:00:00,36,45,0.2944,0.749575647844291,833.8051026570049,0.2835130970724191,Moderate,Balanced
181,Soap,Food,205,38750.73,256.2105263157895,458,2024-08-23 06:00:00,38,24,0.328,0.8001232539030403,781.1296534017971,0.3092006033182504,Moderate,Balanced
182,Oil,Household,188,43713.89,228.9,331,2024-08-18 02:00:00,40,29,0.3008,0.8213193534294452,760.9707446808511,0.3622350674373796,Moderate,Understock
183,Shampoo,Household,134,24311.39,201.58620689655172,83,2024-07-29 13:00:00,29,49,0.2144,0.664728019158399,940.2341739577971,0.6175115207373272,Slow Moving,Balanced
184,Oil,Personal Care,196,43480.06,293.07142857142856,66,2024-09-16 07:00:00,42,0,0.3136,0.6687789422373873,934.5389941690961,0.7480916030534351,Moderate,Overstock
185,Rice,Personal Care,163,33902.69,262.84375,407,2024-09-06 20:00:00,32,10,0.2608,0.620140292474141,1007.8364647239263,0.28596491228070176,Slow Moving,Balanced
186,Shampoo,Household,192,34251.57,276.8378378378378,212,2024-09-15 14:00:00,37,1,0.3072,0.693546812457288,901.1648367117116,0.4752475247524752,Moderate,Overstock
187,Soap,Food,209,40490.04,268.0,145,2024-09-13 17:00:00,37,3,0.3344,0.7798507462686567,801.4354066985646,0.5903954802259888,Moderate,Balanced
188,Biscuits,Personal Care,207,46537.7,254.0,73,2024-09-05 13:00:00,46,11,0.3312,0.8149606299212598,766.9082125603865,0.7392857142857143,Moderate,Balanced
189,Rice,Household,188,46016.75,239.3658536585366,434,2024-09-13 01:00:00,41,3,0.3008,0.7854085999592418,795.7641411520499,0.3022508038585209,Moderate,Balanced
190,Biscuits,Food,232,45520.99,235.06521739130434,42,2024-08-29 13:00:00,46,18,0.3712,0.9869601405715343,633.2575899550225,0.8467153284671532,Fast Moving,Understock
191,Shampoo,Personal Care,172,40634.7,267.1190476190476,150,2024-08-21 18:00:00,42,26,0.2752,0.6439076566538908,970.6360741971206,0.5341614906832298,Moderate,Overstock
192,Rice,Personal Care,131,25592.64,276.57142857142856,81,2024-09-09 15:00:00,28,7,0.2096,0.47365702479338845,1319.5201744820065,0.6179245283018868,Slow Moving,Overstock
193,Soap,Household,191,39187.04,265.5,328,2024-09-13 21:00:00,40,3,0.3056,0.71939736346516,868.7827225130891,0.36801541425818884,Moderate,Balanced
194,Rice,Household,176,35484.48,283.27027027027026,239,2024-08-02 14:00:00,37,45,0.2816,0.6213147600419807,1005.9313574938575,0.42409638554216866,Moderate,Overstock
195,Soap,Food,199,43871.74,263.219512195122,151,2024-09-13 00:00:00,41,3,0.3184,0.7560229799851741,826.6944478490012,0.5685714285714286,Moderate,Balanced
196,Soap,Household,212,38472.96,275.44736842105266,240,2024-09-16 16:00:00,38,0,0.3392,0.7696570172924428,812.0500248262166,0.4690265486725664,Fast Moving,Balanced
197,Shampoo,Household,188,40866.0,254.375,142,2024-09-05 06:00:00,40,11,0.3008,0.7390663390663391,845.6615691489361,0.5696969696969697,Moderate,Balanced
198,Oil,Personal Care,223,46933.17,260.3658536585366,414,2024-09-05 22:00:00,41,11,0.3568,0.8564871194379391,729.7249261730285,0.3500784929356358,Fast Moving,Balanced
199,Rice,Household,203,34818.92,315.56410256410254,354,2024-08-24 22:00:00,39,23,0.3248,0.64329243519948,971.5643551850449,0.3644524236983842,Moderate,Overstock
200,Biscuits,Personal Care,208,31728.010000000002,228.02857142857144,1,2024-09-14 19:00:00,35,2,0.3328,0.9121663951885728,685.1820054945056,0.9952153110047847,Moderate,Understock
201,Biscuits,Food,137,26793.12,299.8,223,2024-09-01 07:00:00,25,15,0.2192,0.45697131420947296,1367.7007299270074,0.38055555555555554,Slow Moving,Overstock
202,Soap,Household,193,43210.21,263.4146341463415,209,2024-09-16 06:00:00,41,0,0.3088,0.7326851851851851,853.0266649816758,0.48009950248756217,Moderate,Balanced
203,Oil,Personal Care,159,30508.41,240.06666666666666,114,2024-09-10 02:00:00,30,6,0.2544,0.6623160233268537,943.6582809224318,0.5824175824175825,Slow Moving,Balanced
204,Shampoo,Personal Care,164,43410.56,257.43589743589746,60,2024-09-04 00:00:00,39,12,0.2624,0.6370517928286852,981.0819262038775,0.7321428571428571,Slow Moving,Balanced
205,Shampoo,Food,237,44992.58,239.31372549019608,238,2024-08-29 21:00:00,51,18,0.3792,0.9903318312167144,631.1015967568462,0.49894736842105264,Fast Moving,Balanced
206,Oil,Household,190,36611.71,258.8333333333333,377,2024-09-08 00:00:00,36,8,0.304,0.7340631036703156,851.4254385964912,0.3350970017636684,Moderate,Balanced
207,Biscuits,Household,175,36667.6,233.37142857142857,147,2024-09-14 17:00:00,35,2,0.28,0.7498775710088149,833.469387755102,0.5434782608695652,Moderate,Understock
208,Biscuits,Food,181,35833.19,298.43243243243245,317,2024-09-04 10:00:00,37,12,0.2896,0.6065024452092012,1030.498730774974,0.3634538152610442,Moderate,Overstock
209,Rice,Household,211,41357.72,249.78947368421052,218,2024-09-11 11:00:00,38,5,0.3376,0.8447113358617784,739.8977301072587,0.49184149184149184,Fast Moving,Balanced
210,Biscuits,Household,174,40502.26,262.35,239,2024-08-25 16:00:00,40,22,0.2784,0.663236134934248,942.3491379310346,0.4213075060532688,Moderate,Balanced
211,Oil,Food,170,30241.33,287.1212121212121,390,2024-09-08 03:00:00,33,8,0.272,0.5920844327176781,1055.5926916221035,0.30357142857142855,Moderate,Overstock
212,Biscuits,Personal Care,194,45659.95,307.9024390243902,466,2024-08-23 01:00:00,41,24,0.3104,0.6300697084917618,991.9537339703293,0.29393939393939394,Moderate,Overstock
213,Shampoo,Household,184,35758.57,243.21621621621622,269,2024-09-14 18:00:00,37,2,0.2944,0.7565285031670186,826.1420387779083,0.40618101545253865,Moderate,Balanced
214,Oil,Personal Care,187,34067.37,277.1081081081081,407,2024-08-24 14:00:00,37,23,0.2992,0.6748268799375792,926.1634629281689,0.3148148148148148,Moderate,Overstock
215,Shampoo,Personal Care,263,54147.41,308.2,499,2024-09-15 17:00:00,50,1,0.4208,0.8533419857235561,732.4144486692015,0.3451443569553806,Fast Moving,Balanced
216,Biscuits,Household,297,62533.01,252.25806451612902,13,2024-09-07 00:00:00,62,9,0.4752,1.1773657289002557,530.8460953622244,0.9580645161290322,Fast Moving,Balanced
217,Shampoo,Household,202,42097.85,239.93023255813952,285,2024-08-27 12:00:00,43,20,0.3232,0.841911408355142,742.3583928160258,0.41478439425051333,Moderate,Balanced
218,Biscuits,Personal Care,185,42774.81,252.14634146341464,257,2024-09-01 04:00:00,41,15,0.296,0.7337009092667827,851.8457481872117,0.41855203619909503,Moderate,Balanced
219,Shampoo,Food,141,33044.18,274.39285714285717,224,2024-09-15 13:00:00,28,1,0.2256,0.5138617727450214,1216.2803951367782,0.3863013698630137,Slow Moving,Overstock
220,Shampoo,Food,219,40109.35,264.44736842105266,119,2024-08-03 06:00:00,38,44,0.3504,0.8281421036919095,754.7013938956983,0.6479289940828402,Fast Moving,Balanced
221,Shampoo,Personal Care,133,23515.99,242.45833333333334,10,2024-08-16 09:00:00,24,31,0.2128,0.5485478604571232,1139.3718671679198,0.9300699300699301,Slow Moving,Balanced
222,Shampoo,Food,172,39438.97,238.94594594594594,103,2024-08-22 10:00:00,37,25,0.2752,0.7198280737473137,868.2628849780011,0.6254545454545455,Moderate,Balanced
223,Soap,Food,179,30460.89,200.54545454545453,26,2024-06-20 10:00:00,33,88,0.2864,0.8925657298277426,700.2285424073133,0.8731707317073171,Dead Stock,Understock
224,Shampoo,Personal Care,229,43950.81,240.93333333333334,469,2024-08-30 09:00:00,45,17,0.3664,0.9504703929164361,657.5691411935953,0.32808022922636104,Fast Moving,Balanced
225,Shampoo,Personal Care,220,49443.96,215.95652173913044,276,2024-09-15 12:00:00,46,1,0.352,1.018723575598953,613.5128458498025,0.4435483870967742,Fast Moving,Understock
226,Rice,Household,216,46727.02,226.2325581395349,393,2024-09-09 03:00:00,43,7,0.3456,0.9547697368421052,654.6080964685616,0.35467980295566504,Fast Moving,Understock
227,Rice,Household,157,32654.73,198.06451612903226,240,2024-07-23 00:00:00,31,55,0.2512,0.792671009771987,788.4733922334086,0.3954659949622166,Slow Moving,Understock
228,Oil,Personal Care,194,35754.21,294.94117647058823,436,2024-09-13 14:00:00,34,3,0.3104,0.6577582768248903,950.1970891449363,0.30793650793650795,Moderate,Overstock
229,Shampoo,Personal Care,207,42666.8,267.55,265,2024-08-27 04:00:00,40,20,0.3312,0.7736871612782658,807.8200483091788,0.4385593220338983,Moderate,Balanced
230,Biscuits,Household,215,44937.62,227.97619047619048,32,2024-09-09 07:00:00,42,7,0.344,0.9430809399477806,662.7214839424142,0.8704453441295547,Fast Moving,Understock
231,Biscuits,Food,219,50804.25,233.21428571428572,292,2024-09-12 13:00:00,42,4,0.3504,0.9390505359877488,665.5658838878018,0.42857142857142855,Fast Moving,Understock
232,Shampoo,Household,221,46738.11,289.7857142857143,468,2024-09-12 06:00:00,42,4,0.3536,0.7626324870594036,819.5297349709114,0.32075471698113206,Fast Moving,Balanced
233,Biscuits,Food,177,45095.57,249.38095238095238,2,2024-08-23 18:00:00,42,24,0.2832,0.709757494748902,880.5824589722895,0.9888268156424581,Moderate,Balanced
234,Oil,Food,230,50887.03,258.7111111111111,173,2024-08-24 08:00:00,45,23,0.368,0.8890225047242742,703.0193236714975,0.5707196029776674,Fast Moving,Balanced
235,Biscuits,Household,206,37109.81,273.8421052631579,62,2024-08-13 06:00:00,38,34,0.3296,0.7522583125120123,830.8316300459888,0.7686567164179104,Moderate,Balanced
236,Oil,Food,201,35267.17,253.55555555555554,424,2024-09-14 20:00:00,36,2,0.3216,0.7927256792287467,788.4190160309563,0.3216,Moderate,Balanced
237,Rice,Food,114,26388.13,251.2,152,2024-09-11 09:00:00,25,5,0.1824,0.4538216560509554,1377.1929824561403,0.42857142857142855,Slow Moving,Balanced
238,Oil,Household,161,35069.97,221.6875,78,2024-09-02 11:00:00,32,14,0.2576,0.7262475331265859,860.5881211180124,0.6736401673640168,Slow Moving,Balanced
239,Soap,Food,171,38459.47,301.1621621621622,398,2024-08-21 15:00:00,37,26,0.2736,0.5678004128152203,1100.7388967915283,0.30052724077328646,Moderate,Overstock
240,Soap,Personal Care,164,33925.24,228.53125,453,2024-09-16 04:00:00,32,0,0.2624,0.7176261452208396,870.9270198170732,0.26580226904376014,Slow Moving,Balanced
241,Rice,Household,184,41809.53,250.2051282051282,461,2024-09-14 23:00:00,39,2,0.2944,0.7353965976634557,849.8815496098105,0.28527131782945736,Moderate,Balanced
242,Soap,Food,211,45968.68,296.8333333333333,161,2024-08-31 09:00:00,42,16,0.3376,0.7108366086468276,879.2456556082149,0.5672043010752689,Fast Moving,Overstock
243,Shampoo,Food,199,41016.82,242.6046511627907,1,2024-09-14 21:00:00,43,2,0.3184,0.8202645705521472,761.9492812901718,0.995,Moderate,Balanced
244,Oil,Household,252,42124.61,236.3913043478261,10,2024-09-14 22:00:00,46,2,0.4032,1.0660290601434614,586.2879572118703,0.9618320610687023,Fast Moving,Balanced
245,Biscuits,Personal Care,209,46678.8,248.04651162790697,426,2024-08-24 01:00:00,43,23,0.3344,0.8425839114944684,741.7658840547457,0.3291338582677165,Moderate,Balanced
246,Soap,Personal Care,224,49824.87,212.47826086956522,221,2024-09-02 04:00:00,46,14,0.3584,1.0542254962144464,592.8522903726708,0.503370786516854,Fast Moving,Understock
247,Biscuits,Food,168,34545.93,232.33333333333334,14,2024-09-08 12:00:00,36,8,0.2688,0.7230989956958392,864.3353174603176,0.9230769230769231,Moderate,Balanced
248,Shampoo,Household,225,41401.64,226.71428571428572,362,2024-09-06 18:00:00,42,10,0.36,0.9924385633270321,629.7619047619048,0.3833049403747871,Fast Moving,Understock
249,Biscuits,Household,151,33303.77,227.26666666666668,16,2024-09-15 19:00:00,30,1,0.2416,0.6644177178058082,940.673289183223,0.9041916167664671,Slow Moving,Balanced
250,Soap,Household,160,29127.559999999998,207.59375,47,2024-08-02 10:00:00,32,45,0.256,0.7707361132018666,810.9130859375,0.7729468599033816,Slow Moving,Understock
251,Rice,Food,185,34896.62,259.87179487179486,300,2024-09-09 01:00:00,39,7,0.296,0.7118894918598915,877.945252945253,0.38144329896907214,Moderate,Balanced
252,Shampoo,Household,163,36614.15,245.90625,250,2024-09-15 00:00:00,32,1,0.2608,0.6628542381497013,942.8920628834356,0.3946731234866828,Slow Moving,Balanced
253,Oil,Personal Care,200,43467.43,235.35,187,2024-09-10 03:00:00,40,6,0.32,0.8497981729339282,735.46875,0.5167958656330749,Moderate,Balanced
254,Oil,Household,157,38037.95,226.6060606060606,370,2024-07-23 14:00:00,33,55,0.2512,0.692832308103771,902.0941903107508,0.29791271347248577,Slow Moving,Balanced
255,Oil,Personal Care,179,38529.03,232.92105263157896,223,2024-09-12 12:00:00,38,4,0.2864,0.768500734380296,813.2718318141723,0.44527363184079605,Moderate,Understock
256,Shampoo,Household,156,36628.13,242.0,418,2024-09-13 06:00:00,36,3,0.2496,0.6446280991735537,969.5512820512821,0.27177700348432055,Slow Moving,Balanced
257,Rice,Personal Care,208,34122.73,225.72727272727272,425,2024-09-16 00:00:00,44,0,0.3328,0.9214659685863875,678.2670454545454,0.3285939968404423,Moderate,Understock
258,Biscuits,Food,237,44431.52,251.0204081632653,260,2024-08-10 19:00:00,49,37,0.3792,0.9441463414634147,661.9736502195815,0.4768611670020121,Fast Moving,Balanced
259,Oil,Household,162,36441.06,262.47222222222223,357,2024-09-13 12:00:00,36,3,0.2592,0.6172081701767382,1012.6243141289439,0.31213872832369943,Slow Moving,Balanced
260,Biscuits,Food,186,41790.43,256.725,27,2024-09-16 11:00:00,40,0,0.2976,0.7245106631609698,862.6512096774195,0.8732394366197183,Moderate,Balanced
